datetime64_ns,filename,datetime64_ns,lat,lon,predicted
2019-02-05 12:56:38.433926,label_2019_02_05_12_56_38_433926.png,2019-02-05 12:56:38.433926,47.59813565061892,-122.33136242422586,0.9514717
2019-02-05 12:56:38.897547,label_2019_02_05_12_56_38_897547.png,2019-02-05 12:56:38.897547,47.59813978611931,-122.33135425522171,0.9705759
2019-02-05 12:56:39.533647,label_2019_02_05_12_56_39_533647.png,2019-02-05 12:56:39.533647,47.59815112212794,-122.33135102516223,0.9717969
2019-02-05 12:56:40.845674,label_2019_02_05_12_56_40_845674.png,2019-02-05 12:56:40.845674,47.59817235696493,-122.33135720501758,0.95487493
2019-02-05 12:56:41.509855,label_2019_02_05_12_56_41_509855.png,2019-02-05 12:56:41.509855,47.598175344979566,-122.33136940971389,0.9728095
2019-02-05 12:56:42.558453,label_2019_02_05_12_56_42_558453.png,2019-02-05 12:56:42.558453,47.598172208751706,-122.33139332105523,0.95813257
2019-02-05 12:56:43.610849,label_2019_02_05_12_56_43_610849.png,2019-02-05 12:56:43.610849,47.59816002002407,-122.33141333209856,0.9602405
2019-02-05 12:56:44.644918,label_2019_02_05_12_56_44_644918.png,2019-02-05 12:56:44.644918,47.59814385906584,-122.33143038903906,0.9705353
2019-02-05 12:56:45.516188,label_2019_02_05_12_56_45_516188.png,2019-02-05 12:56:45.516188,47.59813043266708,-122.33144581202978,0.95140636
2019-02-05 12:56:46.815591,label_2019_02_05_12_56_46_815591.png,2019-02-05 12:56:46.815591,47.598118891835895,-122.33147104756006,0.97453827
2019-02-05 12:56:47.568026,label_2019_02_05_12_56_47_568026.png,2019-02-05 12:56:47.568026,47.59812105550414,-122.33148851487138,0.9525708
2019-02-05 12:56:48.501792,label_2019_02_05_12_56_48_501792.png,2019-02-05 12:56:48.501792,47.5981291855184,-122.33151624171649,0.95601976
2019-02-05 12:56:49.589330,label_2019_02_05_12_56_49_589330.png,2019-02-05 12:56:49.589330,47.598143523683326,-122.33155973126082,0.96154577
2019-02-05 12:56:50.560906,label_2019_02_05_12_56_50_560906.png,2019-02-05 12:56:50.560906,47.59815688225933,-122.3316005667209,0.95257
2019-02-05 12:56:51.518439,label_2019_02_05_12_56_51_518439.png,2019-02-05 12:56:51.518439,47.59816886163572,-122.33164008441281,0.95305145
2019-02-05 12:56:52.552493,label_2019_02_05_12_56_52_552493.png,2019-02-05 12:56:52.552493,47.59818041250257,-122.33168163363362,0.955755
2019-02-05 12:56:53.593083,label_2019_02_05_12_56_53_593083.png,2019-02-05 12:56:53.593083,47.598189836524696,-122.33172149135099,0.95037514
2019-02-05 12:56:54.638128,label_2019_02_05_12_56_54_638128.png,2019-02-05 12:56:54.638128,47.59819965995716,-122.33175060746015,0.9689426
2019-02-05 12:56:55.502894,label_2019_02_05_12_56_55_502894.png,2019-02-05 12:56:55.502894,47.598208916863825,-122.33176409842663,0.9834405
2019-02-05 12:56:57.363781,label_2019_02_05_12_56_57_363781.png,2019-02-05 12:56:57.363781,47.59823390114066,-122.33179277538356,0.9694288
2019-02-05 12:56:57.725775,label_2019_02_05_12_56_57_725775.png,2019-02-05 12:56:57.725775,47.59823902697548,-122.33179941797316,0.953513
2019-02-05 12:56:58.836780,label_2019_02_05_12_56_58_836780.png,2019-02-05 12:56:58.836780,47.59826284210036,-122.33182570421282,0.9520842
2019-02-05 12:56:59.589014,label_2019_02_05_12_56_59_589014.png,2019-02-05 12:56:59.589014,47.598283829076884,-122.33184637184316,0.9653577
2019-02-05 12:57:00.507146,label_2019_02_05_12_57_00_507146.png,2019-02-05 12:57:00.507146,47.59830636949399,-122.3318711212958,0.95781153
2019-02-05 12:57:02.000422,label_2019_02_05_12_57_02_000422.png,2019-02-05 12:57:02.000422,47.598337190848,-122.33191644016203,0.9788254
2019-02-05 12:57:03.103523,label_2019_02_05_12_57_03_103523.png,2019-02-05 12:57:03.103523,47.59833871447679,-122.33197057045754,0.9853974
2019-02-05 12:57:03.520272,label_2019_02_05_12_57_03_520272.png,2019-02-05 12:57:03.520272,47.59833675992492,-122.33199617550382,0.9699654
2019-02-05 12:57:05.266958,label_2019_02_05_12_57_05_266958.png,2019-02-05 12:57:05.266958,47.598325924945755,-122.33207910720934,0.9701146
2019-02-05 12:57:05.536521,label_2019_02_05_12_57_05_536521.png,2019-02-05 12:57:05.536521,47.59832556642712,-122.33208824269533,0.9807928
2019-02-05 12:57:06.501545,label_2019_02_05_12_57_06_501545.png,2019-02-05 12:57:06.501545,47.59832600825987,-122.33212306387843,0.9766333
2019-02-05 12:57:07.590137,label_2019_02_05_12_57_07_590137.png,2019-02-05 12:57:07.590137,47.59832550793946,-122.33216470356007,0.9577438
2019-02-05 12:57:08.646352,label_2019_02_05_12_57_08_646352.png,2019-02-05 12:57:08.646352,47.598323408764045,-122.33220606431524,0.971253
2019-02-05 12:57:09.548887,label_2019_02_05_12_57_09_548887.png,2019-02-05 12:57:09.548887,47.59832030865301,-122.33224826437177,0.9664247
2019-02-05 12:57:10.714536,label_2019_02_05_12_57_10_714536.png,2019-02-05 12:57:10.714536,47.59831173915906,-122.3323134061316,0.9708054
2019-02-05 12:57:11.557291,label_2019_02_05_12_57_11_557291.png,2019-02-05 12:57:11.557291,47.59830358823574,-122.33236312704439,0.9725515
2019-02-05 12:57:12.513238,label_2019_02_05_12_57_12_513238.png,2019-02-05 12:57:12.513238,47.598295094890155,-122.3324218187607,0.9622741
2019-02-05 12:57:13.678833,label_2019_02_05_12_57_13_678833.png,2019-02-05 12:57:13.678833,47.59828252736227,-122.33249569121728,0.9548389
2019-02-05 12:57:15.468272,label_2019_02_05_12_57_15_468272.png,2019-02-05 12:57:15.468272,47.59826151968691,-122.33261362394599,0.96817803
2019-02-05 12:57:15.684469,label_2019_02_05_12_57_15_684469.png,2019-02-05 12:57:15.684469,47.59825968201356,-122.33262753189025,0.9765139
2019-02-05 12:57:16.549194,label_2019_02_05_12_57_16_549194.png,2019-02-05 12:57:16.549194,47.59825249660933,-122.33268748180565,0.9652204
2019-02-05 12:57:17.536405,label_2019_02_05_12_57_17_536405.png,2019-02-05 12:57:17.536405,47.59824625207629,-122.33275341048265,0.96648437
2019-02-05 12:57:18.827288,label_2019_02_05_12_57_18_827288.png,2019-02-05 12:57:18.827288,47.59823783706664,-122.3328417833762,0.95622814
2019-02-05 12:57:19.715157,label_2019_02_05_12_57_19_715157.png,2019-02-05 12:57:19.715157,47.598229359823804,-122.33291440476401,0.95770675
2019-02-05 12:57:20.517441,label_2019_02_05_12_57_20_517441.png,2019-02-05 12:57:20.517441,47.598223338435346,-122.3329804790017,0.9787314
2019-02-05 12:57:21.535883,label_2019_02_05_12_57_21_535883.png,2019-02-05 12:57:21.535883,47.59821526159961,-122.33306470058437,0.96758544
2019-02-05 12:57:22.566675,label_2019_02_05_12_57_22_566675.png,2019-02-05 12:57:22.566675,47.59820650193693,-122.33314940466848,0.9565953
2019-02-05 12:57:23.502239,label_2019_02_05_12_57_23_502239.png,2019-02-05 12:57:23.502239,47.59820306941786,-122.33322152048271,0.9600489
2019-02-05 12:57:24.574081,label_2019_02_05_12_57_24_574081.png,2019-02-05 12:57:24.574081,47.59820188369091,-122.33329765177258,0.9789635
2019-02-05 12:57:25.568485,label_2019_02_05_12_57_25_568485.png,2019-02-05 12:57:25.568485,47.59819688184041,-122.33335690149315,0.95689285
2019-02-05 12:57:26.602514,label_2019_02_05_12_57_26_602514.png,2019-02-05 12:57:26.602514,47.59818472664315,-122.33341047833562,0.96506894
2019-02-05 12:57:28.031067,label_2019_02_05_12_57_28_031067.png,2019-02-05 12:57:28.031067,47.59817309087341,-122.33349294496806,0.9720952
2019-02-05 12:57:29.050911,label_2019_02_05_12_57_29_050911.png,2019-02-05 12:57:29.050911,47.59817361327951,-122.33355091691985,0.96178025
2019-02-05 12:57:29.910404,label_2019_02_05_12_57_29_910404.png,2019-02-05 12:57:29.910404,47.59817670745475,-122.33360556349243,0.95983326
2019-02-05 12:57:30.696816,label_2019_02_05_12_57_30_696816.png,2019-02-05 12:57:30.696816,47.59817795676545,-122.33365764704963,0.9512508
2019-02-05 12:57:31.762139,label_2019_02_05_12_57_31_762139.png,2019-02-05 12:57:31.762139,47.598177018635575,-122.33372803970941,0.97256845
2019-02-05 12:57:33.780896,label_2019_02_05_12_57_33_780896.png,2019-02-05 12:57:33.780896,47.59818219945184,-122.33384884862079,0.9762024
2019-02-05 12:57:35.485643,label_2019_02_05_12_57_35_485643.png,2019-02-05 12:57:35.485643,47.59820281720443,-122.33390878915279,0.96518445
2019-02-05 12:57:35.539049,label_2019_02_05_12_57_35_539049.png,2019-02-05 12:57:35.539049,47.598203627372726,-122.33391028024697,0.9551721
2019-02-05 12:57:36.518026,label_2019_02_05_12_57_36_518026.png,2019-02-05 12:57:36.518026,47.59821655139752,-122.33393935903304,0.9566506
2019-02-05 12:57:37.703800,label_2019_02_05_12_57_37_703800.png,2019-02-05 12:57:37.703800,47.598228284554565,-122.3339797064223,0.9637788
2019-02-05 12:57:38.506042,label_2019_02_05_12_57_38_506042.png,2019-02-05 12:57:38.506042,47.59823589463564,-122.33401049565732,0.97573745
2019-02-05 12:57:39.508833,label_2019_02_05_12_57_39_508833.png,2019-02-05 12:57:39.508833,47.5982448762825,-122.33404487527439,0.96407974
2019-02-05 12:57:40.614037,label_2019_02_05_12_57_40_614037.png,2019-02-05 12:57:40.614037,47.598248968947765,-122.33407724549497,0.9776439
2019-02-05 12:57:41.732759,label_2019_02_05_12_57_41_732759.png,2019-02-05 12:57:41.732759,47.59824890344819,-122.33410664457925,0.96093917
2019-02-05 12:57:42.534610,label_2019_02_05_12_57_42_534610.png,2019-02-05 12:57:42.534610,47.59825086547939,-122.33412170029773,0.984501
2019-02-05 12:57:43.515043,label_2019_02_05_12_57_43_515043.png,2019-02-05 12:57:43.515043,47.59825463896884,-122.33413416802382,0.982961
2019-02-05 12:57:45.489424,label_2019_02_05_12_57_45_489424.png,2019-02-05 12:57:45.489424,47.59826519350951,-122.33414693211522,0.9773232
2019-02-05 12:57:45.536298,label_2019_02_05_12_57_45_536298.png,2019-02-05 12:57:45.536298,47.59826575412389,-122.3341469227404,0.97835606
2019-02-05 12:57:46.772337,label_2019_02_05_12_57_46_772337.png,2019-02-05 12:57:46.772337,47.59828171882473,-122.33414353212146,0.96242964
2019-02-05 12:57:48.091591,label_2019_02_05_12_57_48_091591.png,2019-02-05 12:57:48.091591,47.59830350941823,-122.33412322167949,0.9518085
2019-02-05 12:57:48.608626,label_2019_02_05_12_57_48_608626.png,2019-02-05 12:57:48.608626,47.598312030155164,-122.3341134652289,0.97426116
2019-02-05 12:57:52.281042,label_2019_02_05_12_57_52_281042.png,2019-02-05 12:57:52.281042,47.59838718394658,-122.33406022137486,0.9711963
2019-02-05 12:57:53.917234,label_2019_02_05_12_57_53_917234.png,2019-02-05 12:57:53.917234,47.59842888685665,-122.33406654084165,0.9863789
2019-02-05 12:57:59.738840,label_2019_02_05_12_57_59_738840.png,2019-02-05 12:57:59.738840,47.59847759070638,-122.33407737502982,0.96780807
2019-02-05 12:58:07.091279,label_2019_02_05_12_58_07_091279.png,2019-02-05 12:58:07.091279,47.59882606431122,-122.33411753440173,0.9587405
2019-02-05 12:58:07.555811,label_2019_02_05_12_58_07_555811.png,2019-02-05 12:58:07.555811,47.598946749716504,-122.33412534318411,0.98691213
2019-02-05 12:58:08.674337,label_2019_02_05_12_58_08_674337.png,2019-02-05 12:58:08.674337,47.599094551894005,-122.33409741404961,0.95721084
2019-02-05 12:58:11.258902,label_2019_02_05_12_58_11_258902.png,2019-02-05 12:58:11.258902,47.599125095063,-122.33411755759191,0.96972555
2019-02-05 12:58:13.679341,label_2019_02_05_12_58_13_679341.png,2019-02-05 12:58:13.679341,47.599230499951105,-122.33406142586728,0.971263
2019-02-05 12:58:14.929304,label_2019_02_05_12_58_14_929304.png,2019-02-05 12:58:14.929304,47.59925424557946,-122.33405238052723,0.9588461
2019-02-05 12:58:15.638863,label_2019_02_05_12_58_15_638863.png,2019-02-05 12:58:15.638863,47.5992380409897,-122.33403847665208,0.960224
2019-02-05 12:58:16.526237,label_2019_02_05_12_58_16_526237.png,2019-02-05 12:58:16.526237,47.599254718638036,-122.334045734619,0.9778191
2019-02-05 12:58:17.612286,label_2019_02_05_12_58_17_612286.png,2019-02-05 12:58:17.612286,47.599290233221616,-122.33406900290956,0.97157663
2019-02-05 12:58:18.826914,label_2019_02_05_12_58_18_826914.png,2019-02-05 12:58:18.826914,47.59930883391504,-122.33407766151247,0.959471
2019-02-05 12:58:20.974672,label_2019_02_05_12_58_20_974672.png,2019-02-05 12:58:20.974672,47.59937508993976,-122.3340807228989,0.9834404
2019-02-05 12:58:21.969400,label_2019_02_05_12_58_21_969400.png,2019-02-05 12:58:21.969400,47.599401071341674,-122.33408029438196,0.97766066
2019-02-05 12:58:22.537568,label_2019_02_05_12_58_22_537568.png,2019-02-05 12:58:22.537568,47.59941866362432,-122.33407897908543,0.95271415
2019-02-05 12:58:23.857060,label_2019_02_05_12_58_23_857060.png,2019-02-05 12:58:23.857060,47.59945925033293,-122.33407262336281,0.9525757
2019-02-05 12:58:25.747048,label_2019_02_05_12_58_25_747048.png,2019-02-05 12:58:25.747048,47.59950599572607,-122.3340718452084,0.9637516
2019-02-05 12:58:28.466210,label_2019_02_05_12_58_28_466210.png,2019-02-05 12:58:28.466210,47.59958850892701,-122.33407683365297,0.9574136
2019-02-05 12:58:28.537150,label_2019_02_05_12_58_28_537150.png,2019-02-05 12:58:28.537150,47.59959074708099,-122.33407678399504,0.96117383
2019-02-05 12:58:30.831811,label_2019_02_05_12_58_30_831811.png,2019-02-05 12:58:30.831811,47.59963229863401,-122.33408093358429,0.95174736
2019-02-05 12:58:32.525004,label_2019_02_05_12_58_32_525004.png,2019-02-05 12:58:32.525004,47.59968298662846,-122.33408504851266,0.97498375
